"","N_Accesion","gi","Title","Serotype","Genotype","Gene","Size_sequence","Country","Location","Year","Month","lat_country","lon_country","locationtype_country","formatted_country","lat_location","lon_location","locationtype_location","formatted_location","Comments"
"14013","EU081252",158851773,"Dengue_virus_type_1_strain_D1_SG_05K3934DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14014","EU081251",158851771,"Dengue_virus_type_1_strain_D1_SG_05K3933DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14015","EU081250",158851769,"Dengue_virus_type_1_strain_D1_SG_05K3930DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14016","EU081249",158851767,"Dengue_virus_type_1_strain_D1_SG_05K3916DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14017","EU081248",158851765,"Dengue_virus_type_1_strain_D1_SG_05K3915DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14018","EU081247",158851763,"Dengue_virus_type_1_strain_D1_SG_05K3911DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14019","EU081246",158851761,"Dengue_virus_type_1_strain_D1_SG_05K3910DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14020","EU081245",158851759,"Dengue_virus_type_1_strain_D1_SG_05K3908DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14021","EU081244",158851757,"Dengue_virus_type_1_strain_D1_SG_05K3905DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14022","EU081243",158851755,"Dengue_virus_type_1_strain_D1_SG_05K3904DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14023","EU081242",158851753,"Dengue_virus_type_1_strain_D1_SG_05K3903DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14024","EU081241",158851751,"Dengue_virus_type_1_strain_D1_SG_05K3894DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10722,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14025","EU081240",158851749,"Dengue_virus_type_1_strain_D1_SG_05K3886DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14026","EU081239",158851747,"Dengue_virus_type_1_strain_D1_SG_05K3318DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14027","EU081238",158851745,"Dengue_virus_type_1_strain_D1_SG_05K3301DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14028","EU081237",158851743,"Dengue_virus_type_1_strain_D1_SG_05K3300DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10722,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14029","EU081236",158851741,"Dengue_virus_type_1_strain_D1_SG_05K3297DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14030","EU081235",158851739,"Dengue_virus_type_1_strain_D1_SG_05K2928DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14031","EU081234",158851737,"Dengue_virus_type_1_strain_D1_SG_05K2916DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14032","EU081233",158851735,"Dengue_virus_type_1_strain_D1_SG_05K2901DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14033","EU081232",158851733,"Dengue_virus_type_1_strain_D1_SG_05K2895DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14034","EU081231",158851731,"Dengue_virus_type_1_strain_D1_SG_05K2887DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14035","EU081230",158851729,"Dengue_virus_type_1_strain_D1_SG_05K2402DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14036","EU081229",158851727,"Dengue_virus_type_1_strain_D1_SG_05K2398DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14037","EU081228",158851725,"Dengue_virus_type_1_strain_D1_SG_05K872DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14038","EU081227",158851723,"Dengue_virus_type_1_strain_D1_SG_05K847DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14039","EU081226",158851721,"Dengue_virus_type_1_strain_D1_SG_05K814DK1_2005_complete_genome","DENV_1",NA,"Complete_Genome",10735,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14040","EU081225",158851719,"Dengue_virus_type_3_strain_D3_SG_05K4648DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14041","EU081224",158851717,"Dengue_virus_type_3_strain_D3_SG_05K4647DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10675,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14042","EU081223",158851715,"Dengue_virus_type_3_strain_D3_SG_05K4477DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10706,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14043","EU081222",158851713,"Dengue_virus_type_3_strain_D3_SG_05K4454DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14044","EU081221",158851711,"Dengue_virus_type_3_strain_D3_SG_05K4440DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10706,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14045","EU081220",158851709,"Dengue_virus_type_3_strain_D3_SG_05K4182DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14046","EU081219",158851707,"Dengue_virus_type_3_strain_D3_SG_05K4176DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14047","EU081218",158851705,"Dengue_virus_type_3_strain_D3_SG_05K4168DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14048","EU081217",158851703,"Dengue_virus_type_3_strain_D3_SG_05K4159DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14049","EU081216",158851701,"Dengue_virus_type_3_strain_D3_SG_05K4157DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10675,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14050","EU081215",158851699,"Dengue_virus_type_3_strain_D3_SG_05K4144DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10675,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14051","EU081214",158851697,"Dengue_virus_type_3_strain_D3_SG_05K4141DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14052","EU081213",158851695,"Dengue_virus_type_3_strain_D3_SG_05K3928DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14053","EU081212",158851693,"Dengue_virus_type_3_strain_D3_SG_05K3927DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14054","EU081211",158851691,"Dengue_virus_type_3_strain_D3_SG_05K3923DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10675,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14055","EU081210",158851689,"Dengue_virus_type_3_strain_D3_SG_05K3913DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14056","EU081209",158851687,"Dengue_virus_type_3_strain_D3_SG_05K3912DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10673,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14057","EU081208",158851685,"Dengue_virus_type_3_strain_D3_SG_05K3900DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14058","EU081207",158851683,"Dengue_virus_type_3_strain_D3_SG_05K3897DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14059","EU081206",158851681,"Dengue_virus_type_3_strain_D3_SG_05K3887DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10673,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14060","EU081205",158851679,"Dengue_virus_type_3_strain_D3_SG_05K3329DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10675,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14061","EU081204",158851677,"Dengue_virus_type_3_strain_D3_SG_05K3325DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10671,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14062","EU081203",158851675,"Dengue_virus_type_3_strain_D3_SG_05K3324DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10671,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14063","EU081202",158851673,"Dengue_virus_type_3_strain_D3_SG_05K3316DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10671,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14064","EU081201",158851671,"Dengue_virus_type_3_strain_D3_SG_05K3314DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14065","EU081200",158851669,"Dengue_virus_type_3_strain_D3_SG_05K3312DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14066","EU081199",158851667,"Dengue_virus_type_3_strain_D3_SG_05K3305DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14067","EU081198",158851665,"Dengue_virus_type_3_strain_D3_SG_05K2933DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14068","EU081197",158851663,"Dengue_virus_type_3_strain_D3_SG_05K2918DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14069","EU081196",158851661,"Dengue_virus_type_3_strain_D3_SG_05K2899DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10675,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14070","EU081195",158851659,"Dengue_virus_type_3_strain_D3_SG_05K2418DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14071","EU081194",158851657,"Dengue_virus_type_3_strain_D3_SG_05K2406DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14072","EU081193",158851655,"Dengue_virus_type_3_strain_D3_SG_05K2400DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14073","EU081192",158851653,"Dengue_virus_type_3_strain_D3_SG_05K871DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10673,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14074","EU081191",158851651,"Dengue_virus_type_3_strain_D3_SG_05K868DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14075","EU081190",158851649,"Dengue_virus_type_3_strain_D3_SG_05K863DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10706,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14076","EU081189",158851647,"Dengue_virus_type_3_strain_D3_SG_05K852DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14077","EU081188",158851645,"Dengue_virus_type_3_strain_D3_SG_05K845DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10705,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14078","EU081187",158851643,"Dengue_virus_type_3_strain_D3_SG_05K843DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10673,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14079","EU081186",158851641,"Dengue_virus_type_3_strain_D3_SG_05K827DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10695,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14080","EU081185",158851639,"Dengue_virus_type_3_strain_D3_SG_05K805DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14081","EU081184",158851637,"Dengue_virus_type_3_strain_D3_SG_05K802DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10673,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14082","EU081183",158851635,"Dengue_virus_type_3_strain_D3_SG_05K797DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10705,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14083","EU081182",158851633,"Dengue_virus_type_3_strain_D3_SG_05K791DK1_2005_complete_genome","DENV_3",NA,"Complete_Genome",10673,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14084","EU081181",158851631,"Dengue_virus_type_3_strain_D3_SG_SS710_2004_complete_genome","DENV_3",NA,"Complete_Genome",10707,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14085","EU081180",158851629,"Dengue_virus_type_2_strain_D2_SG_05K4155DK1_2005_complete_genome","DENV_2",NA,"Complete_Genome",10723,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14086","EU081179",158851627,"Dengue_virus_type_2_strain_D2_SG_05K4137DK1_2005_complete_genome","DENV_2",NA,"Complete_Genome",10723,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14087","EU081178",158851625,"Dengue_virus_type_2_strain_D2_SG_05K3330DK1_2005_complete_genome","DENV_2",NA,"Complete_Genome",10723,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14088","EU081177",158851623,"Dengue_virus_type_2_strain_D2_SG_05K3295DK1_2005_complete_genome","DENV_2",NA,"Complete_Genome",10723,"Singapore",NA,2005,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2005"
"14098","EU056812",158602440,"Dengue_virus_type_2_isolate_1328_complete_genome","DENV_2",NA,"Complete_Genome",10714,"Puerto Rico",NA,1977,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico_1977"
"14099","EU056811",158602427,"Dengue_virus_type_2_isolate_IQT_1950_complete_genome","DENV_2",NA,"Complete_Genome",10713,"Peru",NA,1995,NA,-9.189967,-75.015152,"APPROXIMATE","Peru",NA,NA,NA,NA,"Peru_1995"
"14100","EU056810",158602419,"Dengue_virus_type_2_isolate_1349_complete_genome","DENV_2",NA,"Complete_Genome",10723,"Burkina Faso",NA,1983,NA,12.238333,-1.561593,"APPROXIMATE","Burkina Faso",NA,NA,NA,NA,"Burkina_Faso_1983"
"14101","EU052795",158420734,"Dengue_virus_type_3_isolate_ARG6694_07_polyprotein_gene_partial_cds","DENV_3",NA,"Polyprotein_Gene",3986,"Argentina",NA,NA,NA,-38.416097,-63.616672,"APPROXIMATE","Argentina",NA,NA,NA,NA,"C6_36_HT_Aedes_albopictus_cell_line_Argentina_human_patient_sera_passaged_2x_in_C6_36_HT_cell_line"
"14102","EU069624",158343501,"Dengue_virus_type_1_isolate_T3196_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14103","EU069623",158343499,"Dengue_virus_type_1_isolate_T3352_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14104","EU069622",158343497,"Dengue_virus_type_1_isolate_T3317_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14105","EU069621",158343495,"Dengue_virus_type_1_isolate_T3206_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14106","EU069620",158343493,"Dengue_virus_type_1_isolate_T3188_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14107","EU069619",158343491,"Dengue_virus_type_1_isolate_T3179_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14108","EU069618",158343489,"Dengue_virus_type_1_isolate_T3156_04_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2004,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2004"
"14109","EU069617",158343487,"Dengue_virus_type_1_isolate_T3130_03_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2003,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2003"
"14110","EU069616",158343485,"Dengue_virus_type_1_isolate_T3079_03_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2003,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2003"
"14111","EU069615",158343483,"Dengue_virus_type_1_isolate_T3047_03_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2003,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2003"
"14112","EU069614",158343481,"Dengue_virus_type_1_isolate_T3006_03_envelope_glycoprotein__E__gene_partial_cds","DENV_1",NA,"E",1485,"Singapore",NA,2003,NA,1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"Singapore_2003"
